run_type,replicate,model,branch_set,class_type,class_id,omega,syn_rate,proportion_percent
SRV+Double+Triple,10,null,test,omega,Neutral evolution,1.0,,2.746
SRV,1,null,,srv,1,,0.0,21.456
SRV,1,null,,srv,2,,0.877,52.397
SRV,1,null,,srv,3,,2.067,26.147
SRV,2,null,,srv,1,,0.012,22.776
SRV,2,null,,srv,2,,0.916,52.312
SRV,2,null,,srv,3,,2.08,24.912
SRV,3,null,,srv,1,,0.0,21.354
SRV,3,null,,srv,2,,0.869,51.996
SRV,3,null,,srv,3,,2.056,26.65
SRV,4,null,,srv,1,,0.0,20.736
SRV,4,null,,srv,2,,0.824,49.897
SRV,4,null,,srv,3,,2.006,29.368
SRV,5,null,,srv,1,,0.097,29.086
SRV,5,null,,srv,2,,0.964,42.732
SRV,5,null,,srv,3,,1.986,28.182
SRV,6,null,,srv,1,,0.0,21.023
SRV,6,null,,srv,2,,0.834,49.603
SRV,6,null,,srv,3,,1.996,29.373
SRV,7,null,,srv,1,,0.0,20.864
SRV,7,null,,srv,2,,0.833,50.365
SRV,7,null,,srv,3,,2.018,28.77
SRV,8,null,,srv,1,,0.0,21.941
SRV,8,null,,srv,2,,0.923,55.483
SRV,8,null,,srv,3,,2.162,22.576
SRV,9,null,,srv,1,,0.0,20.881
SRV,9,null,,srv,2,,0.825,49.3
SRV,9,null,,srv,3,,1.989,29.819
SRV,10,null,,srv,1,,0.0,21.515
SRV,10,null,,srv,2,,0.882,52.615
SRV,10,null,,srv,3,,2.073,25.87
